index,ratio,scaled
211,397.737316599,0.0863670363542
212,0.0,-1.04602688486
213,220.750551876,-0.41753020472
214,0.0,-1.04602688486
215,0.0,-1.04602688486
216,0.0,-1.04602688486
217,527.744270205,0.456508528829
218,413.711583924,0.131847212491
219,1081.17099135,2.03216419076
220,1411.29032258,2.97204362464
221,0.0,-1.04602688486
222,0.0,-1.04602688486
223,275.292498279,-0.262244376662
224,877.903835764,1.45344431269
225,482.998454405,0.329113165867
226,0.0,-1.04602688486
227,373.357228196,0.0169547314134
228,530.973451327,0.465702297985
229,592.417061611,0.640637783993
230,0.0,-1.04602688486
231,181.598062954,-0.52900086288
232,257.084095064,-0.314085338663
233,93.5162094763,-0.779777823664
234,408.878504673,0.118087001074
235,456.871345029,0.254726935053
236,352.680370818,-0.0419141416521
237,1110.66235864,2.11612876652
238,482.832618026,0.328641014776
239,440.451021846,0.207976797762
240,566.636446056,0.567238052257
241,185.65669425,-0.517445574462
242,12.8910278446,-1.00932496889
243,542.803970223,0.499384849567
244,144.927536232,-0.633405151376
245,380.600260983,0.0375762973489
246,274.60456942,-0.264202972011
247,463.649851632,0.274025953152
248,784.190715182,1.18663462786
249,231.481481481,-0.386978282769
250,0.0,-1.04602688486
251,235.721982759,-0.374905194153
252,370.480142264,0.0087634089407
253,481.510015408,0.324875446142
254,186.335403727,-0.515513227524
255,143.988480922,-0.636078726323
256,840.179238237,1.34603898978
257,650.138696255,0.804976470521
258,517.38410596,0.427012209213
259,1124.56747405,2.15571788099
260,339.48940793,-0.0794699996659
261,552.398989899,0.526702733761
262,0.0,-1.04602688486
263,489.42834769,0.347419650489
264,2643.17180617,6.47932102973
265,878.220140515,1.45434486077
266,308.641975309,-0.167295415407
267,0.0,-1.04602688486
268,489.647453833,0.34804346539
269,504.846526656,0.39131659304
270,209.731543624,-0.448902312495
271,332.225913621,-0.100149821396
272,405.679513185,0.108979184522
273,0.0,-1.04602688486
274,729.774812344,1.03170765717
275,0.0,-1.04602688486
276,492.902208202,0.357310043878
277,1362.11232188,2.83202943254
278,0.0,-1.04602688486
279,865.384615385,1.41780096602
280,0.0,-1.04602688486
281,370.027752081,0.0074754133923
282,1014.42741208,1.84213921627
283,164.609053498,-0.57737010115
284,0.0,-1.04602688486
285,598.495212038,0.657942825055
286,343.271871322,-0.0687009861157
287,571.820677036,0.581998024234
288,0.0,-1.04602688486
289,531.914893617,0.468382668876
290,373.33695357,0.0168970077308
291,208.780720592,-0.451609391206
292,766.016713092,1.13489160896
293,258.397932817,-0.310344724387
294,802.016498625,1.23738623695
295,515.251442704,0.420940325066
296,276.243093923,-0.259537945349
297,293.034159411,-0.211732271363
298,533.731853117,0.473555716028
299,668.210976479,0.856429878118
300,0.0,-1.04602688486
301,0.0,-1.04602688486
302,620.655412115,0.721034908228
303,479.131175468,0.31810267483
304,413.907284768,0.132404390399
305,373.452838242,0.0172269418145
306,708.438287154,0.970960650499
307,246.913580247,-0.343041709297
308,318.217979316,-0.140031670531
309,327.838141626,-0.112642202994
310,0.0,-1.04602688486
311,26.2984878369,-0.971152724146
312,712.540716612,0.982640636227
313,0.0,-1.04602688486
314,175.541252194,-0.54624514799
315,546.192259675,0.509031614451
316,302.571860817,-0.184577577438
317,358.744394619,-0.024649320366
318,423.318819545,0.15919987658
319,184.586986617,-0.520491128324
320,903.614457831,1.52664476667
321,923.295454545,1.58267833483
322,357.142857143,-0.029209041636
323,414.888572783,0.135198205656
324,1195.732156,2.35833013255
325,251.572327044,-0.32977783806
326,0.0,-1.04602688486
327,109.409190372,-0.734529077305
328,109.409190372,-0.734529077305
329,1082.61159227,2.03626571118
330,510.620915033,0.407756796219
331,299.850074963,-0.19232674662
332,0.0,-1.04602688486
333,739.644970414,1.05980888513
334,860.450563204,1.40375327559
335,457.396759017,0.256222835943
336,0.0,-1.04602688486
337,815.808556925,1.27665346768
338,1287.63866878,2.61999624244
339,425.170068027,0.164470547549
340,1342.7734375,2.77696988897
341,688.434303698,0.914007510022
342,763.52530541,1.12779834716
343,876.851130164,1.45044716514
344,0.0,-1.04602688486
345,0.0,-1.04602688486
346,205.495537811,-0.46096260212
347,616.197183099,0.708341929151
348,699.626865672,0.945873740855
349,0.0,-1.04602688486
350,0.0,-1.04602688486
351,0.0,-1.04602688486
352,468.164794007,0.286880400264
353,426.039536469,0.166946002421
354,197.784810127,-0.482915737503
355,477.504244482,0.313470655952
356,783.972125436,1.18601228319
357,998.402555911,1.79651500913
358,131.192275399,-0.672510674606
359,463.698993111,0.274165863363
360,694.996028594,0.932689331101
361,219.619326501,-0.420750905131
362,391.323792487,0.0681071562393
363,264.200792602,-0.293823460545
364,0.0,-1.04602688486
365,0.0,-1.04602688486
366,24.4220123738,-0.976495218599
367,912.921348315,1.55314232113
368,589.225589226,0.631551375002
369,428.963623885,0.175271142347
370,299.177262528,-0.194242304148
371,111.35857461,-0.728979005011
372,475.184794087,0.306866972016
373,1098.6328125,2.08187956646
374,836.431226766,1.33536806395
375,653.31010453,0.814005755181
376,229.885057471,-0.391523445542
377,662.376987131,0.839819985613
378,675.675675676,0.877682548263
379,615.384615385,0.70602847577
380,0.0,-1.04602688486
381,419.463087248,0.148222259866
382,0.0,-1.04602688486
383,562.602291326,0.555752450822
384,477.828746177,0.314394541471
385,793.291024479,1.2125440271
386,319.110138585,-0.137491612832
387,0.0,-1.04602688486
388,322.841000807,-0.126869512454
389,1244.66571835,2.49764838668
390,232.514880952,-0.38403610151
391,0.0,-1.04602688486
392,93.984962406,-0.778443241904
393,1069.39163498,1.99862730349
394,662.65060241,0.840598992926
395,579.470198675,0.603776900501
396,245.966155057,-0.345739114044
397,1063.18347509,1.9809521138
398,716.560509554,0.994085348357
399,737.221494102,1.05290903005
400,0.0,-1.04602688486
401,1049.44029851,1.94182405371
402,426.62116041,0.168601938103
403,654.45026178,0.817251885443
404,720.164609053,1.00434654386
405,108.714559054,-0.736506755158
406,0.0,-1.04602688486
407,0.0,-1.04602688486
408,0.0,-1.04602688486
409,893.566322478,1.49803682137
410,532.623169108,0.470399192916
411,505.663430421,0.393642391548
412,348.883572568,-0.0527239678349
413,176.834659593,-0.542562700769
414,335.120643432,-0.0919082652126
415,776.397515528,1.16444668736
416,0.0,-1.04602688486
417,312.187812188,-0.157200098825
418,59.9400599401,-0.875372141938
419,662.934590454,0.841407532436
420,1203.7037037,2.381025846
421,108.754758021,-0.736392305083
422,821.596244131,1.29313153382
423,312.611647017,-0.155993402938
424,476.0609358,0.309361426292
425,0.0,-1.04602688486
426,0.0,-1.04602688486
427,438.596491228,0.202696782256
428,509.906759907,0.405723532329
429,499.888913575,0.377201822606
430,131.247375052,-0.672353800935
431,301.93236715,-0.186398273438
432,249.221183801,-0.336471754385
433,781.6941444,1.17952666625
434,336.202259279,-0.0888288075914
435,310.07751938,-0.163208292293
436,718.390804598,0.999296363001
437,0.0,-1.04602688486
438,0.0,-1.04602688486
439,539.457459926,0.489857033695
440,256.865309172,-0.314708241778
441,0.0,-1.04602688486
442,44.6428571429,-0.918924654454
443,2437.04305443,5.89245392997
444,632.682574114,0.755277320415
445,330.305532618,-0.105617318872
446,1001.6025641,1.80562572033
447,823.572474378,1.29875803911
448,0.0,-1.04602688486
449,579.934274116,0.605098165028
450,332.225913621,-0.100149821396
451,696.594427245,0.937240115852
452,459.221160911,0.26141707226
453,0.0,-1.04602688486
454,0.0,-1.04602688486
455,665.165779779,0.847759929165
456,0.0,-1.04602688486
457,904.605263158,1.52946567856
458,2349.25606891,5.6425164848
459,201.216240386,-0.473146146859
460,462.473572939,0.270676981893
461,455.580865604,0.251052824035
462,0.0,-1.04602688486
463,318.993802406,-0.137822832399
464,0.0,-1.04602688486
465,0.0,-1.04602688486
466,410.374261326,0.122345554826
467,217.770034843,-0.426016004844
468,449.409347714,0.233481957409
469,313.971742543,-0.152121088619
470,498.537622973,0.373354576698
471,459.840588596,0.263180638603
472,131.665569454,-0.671163163854
473,795.334040297,1.21836067693
474,672.877846791,0.869716877733
475,26.6903914591,-0.970036939278
476,0.0,-1.04602688486
477,589.005235602,0.630924008413
478,0.0,-1.04602688486
479,294.888597641,-0.206452518895
480,0.0,-1.04602688486
481,1536.8852459,3.32962366999
482,75.5001887505,-0.83107105541
483,700.0,0.946936087856
484,437.5,0.199574973089
485,1011.77336277,1.8345828991
486,253.9503386,-0.32300742523
487,242.522231205,-0.355544275071
488,593.622795115,0.644070615747
489,764.785859959,1.13138725936
490,122.025625381,-0.698608951846
491,257.06940874,-0.314127151947
492,746.516257465,1.07937205751
493,724.404378622,1.01641754924
494,817.587209302,1.281717451
495,631.951466127,0.753195790205
496,720.69186419,1.00584768666
497,559.534467323,0.547018079903
498,460.914454277,0.266238030804
499,302.663438257,-0.184316848229
500,362.31884058,-0.0144725511545
501,807.195571956,1.25213152464
502,336.98399326,-0.0866031406215
503,535.495716034,0.478577592433
504,0.0,-1.04602688486
505,183.936235438,-0.522343875473
506,222.578347578,-0.412326305926
507,0.0,-1.04602688486
508,549.370055669,0.518079085524
509,0.0,-1.04602688486
510,0.0,-1.04602688486
511,200.400801603,-0.475467774432
512,667.938931298,0.855655341014
513,782.881002088,1.18290575686
514,0.0,-1.04602688486
515,0.0,-1.04602688486
516,1190.9487892,2.34471145697
517,79.1452314998,-0.820693290791
518,641.495601173,0.78036880128
519,0.0,-1.04602688486
520,457.540263543,0.256631406239
521,562.359410147,0.555060946258
522,232.960596379,-0.382767109593
523,1086.95652174,2.04863611625
524,0.0,-1.04602688486
525,686.813186813,0.909392044414
526,0.0,-1.04602688486
527,0.0,-1.04602688486
528,1157.40740741,2.24921612558
529,0.0,-1.04602688486
530,105.042016807,-0.746962813321
531,739.644970414,1.05980888513
532,681.431005111,0.89406848892
533,263.678312459,-0.295311008517
534,0.0,-1.04602688486
535,341.005967604,-0.0751522178429
536,0.0,-1.04602688486
537,1481.31267092,3.17140354965
538,0.0,-1.04602688486
539,930.85106383,1.60418983418
540,163.612565445,-0.580207192282
541,196.979645437,-0.485208113809
542,431.034482759,0.181167063858
543,384.615384615,0.0490077155348
544,0.0,-1.04602688486
545,234.329232572,-0.378870479229
546,463.306152706,0.27304741139
547,799.573560768,1.2304309731
548,39.3081761006,-0.934112971295
549,218.340611354,-0.424391522189
550,193.114102847,-0.49621366131
551,445.191927186,0.221474581762
552,732.830820771,1.04040838808
553,526.537489469,0.453072715511
554,801.853171775,1.23692123071
555,450.612833453,0.236908389575
556,825.385179751,1.30391897438
557,0.0,-1.04602688486
558,201.808201485,-0.471460780357
559,816.993464052,1.28002700486
560,54.1516245487,-0.891852338231
561,509.372453138,0.404202312891
562,498.575498575,0.373462411947
563,878.90625,1.45629827619
564,443.405353112,0.21638804465
565,1065.34090909,1.98709452248
566,876.851130164,1.45044716514
567,472.768532526,0.299987657985
568,306.513409962,-0.173355632437
569,32.3519896474,-0.953917859913
570,656.906906907,0.824246175121
571,266.489007328,-0.28730870737
572,340.136054422,-0.0776289389322
573,496.42573471,0.367341840827
574,240.096038415,-0.362451864204
575,727.348295927,1.02479914664
576,451.589595376,0.239689318638
577,1665.43301258,3.69561072602
578,1074.02511566,2.01181923983
579,0.0,-1.04602688486
580,361.062969382,-0.0180481294343
581,791.85520362,1.20845611595
582,0.0,-1.04602688486
583,0.0,-1.04602688486
584,194.36345967,-0.492656630043
585,449.317038102,0.233219143638
586,35.030359645,-0.94629229958
587,610.3515625,0.691698921429
588,341.530054645,-0.0736600948915
589,488.28125,0.344153760172
590,838.926174497,1.34247140459
591,280.504908836,-0.247404174894
592,65.8544616398,-0.858533308234
593,274.002630425,-0.26591674648
594,644.122383253,0.787847486169
595,281.096275474,-0.245720500874
596,542.430086789,0.498320369794
597,0.0,-1.04602688486
598,648.788927336,0.80113355698
599,612.411540555,0.69756386427
600,0.0,-1.04602688486
601,324.19414598,-0.123016986416
602,797.306874557,1.22397751355
603,676.488274203,0.879996089374
604,442.321302194,0.213301654164
605,1015.625,1.8455488568
606,0.0,-1.04602688486
607,279.301239082,-0.250831130967
608,696.656050955,0.937415564101
609,0.0,-1.04602688486
610,384.615384615,0.0490077155348
611,169.635284139,-0.56305997035
612,0.0,-1.04602688486
613,148.148148148,-0.624235779521
614,592.417061611,0.640637783993
615,850.340136054,1.37496797995
616,0.0,-1.04602688486
617,125.208681135,-0.689546505764
618,129.757785467,-0.676594796489
619,0.0,-1.04602688486
620,214.592274678,-0.435063373909
621,579.191238416,0.602982675547
622,0.0,-1.04602688486
623,478.665207877,0.31677602318
624,0.0,-1.04602688486
625,404.792746114,0.106454478897
626,643.961076131,0.787388230281
627,316.937119675,-0.143678393155
628,10.3050288541,-1.01668754066
629,392.095357591,0.0703038715023
630,1135.93335858,2.18807757673
631,406.812757648,0.112205633457
632,174.78072963,-0.548410424147
633,428.082191781,0.172761625853
634,700.0,0.946936087856
635,586.24283481,0.623059204849
636,544.154228856,0.503229157364
637,840.179238237,1.34603898978
638,430.44077135,0.179476714066
639,0.0,-1.04602688486
640,154.320987654,-0.606661150132
641,206.327372765,-0.458594293175
642,481.139337952,0.323820094078
643,36.0620266859,-0.943355050705
644,259.798099762,-0.306358323131
645,130.37809648,-0.674828715232
646,468.164794007,0.286880400264
647,639.931740614,0.775916349583
648,659.050966608,0.830350505972
649,100.050025013,-0.761175463044
650,113.209988356,-0.723707863523
651,0.0,-1.04602688486
652,220.303137117,-0.418804034791
653,0.0,-1.04602688486
654,662.970106075,0.841508648605
655,0.0,-1.04602688486
656,442.390876917,0.21349973966
657,705.489994869,0.962566597134
658,0.0,-1.04602688486
659,0.0,-1.04602688486
660,488.069414317,0.343550644924
661,25.6235052955,-0.973074460164
662,494.614200923,0.362184241169
663,307.929176289,-0.169324818338
664,265.341566963,-0.290575573317
665,495.638382236,0.365100177503
666,512.715340443,0.413719813778
667,291.375291375,-0.216455217893
668,0.0,-1.04602688486
669,618.811881188,0.715786209833
670,564.079422383,0.559957975826
671,144.717800289,-0.634002288472
672,448.717948718,0.231513482267
673,565.895372233,0.565128148415
674,0.0,-1.04602688486
675,929.598413485,1.60062342596
676,644.329896907,0.788438296211
677,0.0,-1.04602688486
678,0.0,-1.04602688486
679,10.1612247663,-1.01709696383
680,19.5720250522,-0.990303568814
681,153.452685422,-0.6091332847
682,465.376023827,0.27894052068
683,36.5898280278,-0.941852352803
684,282.947686117,-0.240449368221
685,43.0107526882,-0.923571402662
686,154.435384235,-0.606335452775
687,24.485798237,-0.976313614508
688,0.0,-1.04602688486
689,976.5625,1.7343344052
690,69.9545295558,-0.846860046031
691,304.383116883,-0.179420768475
692,42.2119037569,-0.925845797435
693,140.154169587,-0.646995355632
694,284.495021337,-0.236043965648
695,0.0,-1.04602688486
696,896.414342629,1.50614539096
697,0.0,-1.04602688486
698,575.657894737,0.592922928229
699,0.0,-1.04602688486
700,401.821591214,0.0979953336075
701,271.554650373,-0.272886365911
702,238.549618321,-0.366854661331
703,0.0,-1.04602688486
704,522.284122563,0.44096299729
705,0.0,-1.04602688486
706,0.0,-1.04602688486
707,191.387559809,-0.501129284662
708,0.0,-1.04602688486
709,211.416490486,-0.4441051172
710,268.496420048,-0.28159342277
711,315.884476534,-0.146675362874
712,126.582278481,-0.685635750551
713,0.0,-1.04602688486
714,200.835475578,-0.474230218521
715,753.920386007,1.10045227755
716,560.035842294,0.548445539548
717,807.398708162,1.25270987169
718,0.0,-1.04602688486
719,677.966101695,0.884203597189
720,0.0,-1.04602688486
721,0.0,-1.04602688486
722,424.963574551,0.163882642045
723,62.8667225482,-0.867039670208
724,386.518243661,0.0544253264211
725,0.0,-1.04602688486
726,330.280077506,-0.105689791866
727,283.687943262,-0.238341789532
728,598.444045482,0.657797149265
729,163.666121113,-0.580054714477
730,0.0,-1.04602688486
731,438.08411215,0.201237992926
732,0.0,-1.04602688486
733,0.0,-1.04602688486
734,0.0,-1.04602688486
735,236.127508855,-0.373750624876
736,1000.88967972,1.80359607435
737,0.0,-1.04602688486
738,362.168874172,-0.0148995190079
739,52.6385050665,-0.896160325519
740,356.188780053,-0.0319253849394
741,136.612021858,-0.657080168871
742,353.74324672,-0.0388880383428
743,573.921028466,0.587977913707
744,163.46546792,-0.580625992169
745,325.037147103,-0.120616886383
746,0.0,-1.04602688486
747,0.0,-1.04602688486
748,0.0,-1.04602688486
749,758.597437626,1.11376826426
750,0.0,-1.04602688486
751,352.609308886,-0.0421164613666
752,0.0,-1.04602688486
753,373.33695357,0.0168970077308
754,0.0,-1.04602688486
755,0.0,-1.04602688486
756,798.212005109,1.22655450165
757,327.22513089,-0.114387499707
758,0.0,-1.04602688486
759,0.0,-1.04602688486
760,194.552529183,-0.492118332129
761,553.914327917,0.531017037421
762,406.032482599,0.109984120197
763,402.414486922,0.0996833610258
764,258.397932817,-0.310344724387
765,641.025641026,0.779030782462
766,119.664938173,-0.705330040698
767,285.986653956,-0.231797153393
768,635.3974122,0.763006708674
769,559.980089597,0.548286806604
770,312.989045383,-0.154918915837
771,399.908592322,0.0925488536674
772,331.213566508,-0.1030320647
773,490.580847724,0.350700921765
774,0.0,-1.04602688486
775,124.155740961,-0.692544321162
776,567.859170926,0.570719259958
777,552.608311229,0.527298690418
778,406.371911573,0.110950505024
779,170.068027211,-0.561827911894
780,130.208333333,-0.675312046182
781,1967.09585122,4.5544719655
782,0.0,-1.04602688486
783,974.870017331,1.72951575478
784,409.416581372,0.11961895384
785,0.0,-1.04602688486
786,0.0,-1.04602688486
787,24.4618395303,-0.976381827102
788,383.906633907,0.0469898385071
789,206.718346253,-0.457481156481
790,560.035842294,0.548445539548
791,454.073689673,0.246761758574
792,533.17535545,0.471971317108
793,242.914979757,-0.354426084609
794,0.0,-1.04602688486
795,0.0,-1.04602688486
796,0.0,-1.04602688486
797,368.080094229,0.00193025627181
798,155.199172271,-0.604160879525
799,544.168329403,0.503269302891
800,626.391982183,0.737367439277
801,0.0,-1.04602688486
802,400.898011546,0.0953658192076
803,543.006081668,0.499960279032
804,0.0,-1.04602688486
805,432.33895374,0.184881010093
806,0.0,-1.04602688486
807,78.8332676389,-0.821581479968
808,392.156862745,0.0704789822091
809,170.648464164,-0.560175355673
810,237.341772152,-0.370293508033
811,284.830729167,-0.235088175257
812,71.6332378223,-0.842080612577
813,599.232981783,0.660043321889
814,51.2295081967,-0.900171866362
815,0.0,-1.04602688486
816,0.0,-1.04602688486
817,394.632991318,0.0775287430115
818,639.27719059,0.774052786779
819,677.874186551,0.883941906506
820,0.0,-1.04602688486
821,524.024508223,0.445918031833
822,396.301188904,0.0822782516101
823,416.204217536,0.138943964624
824,0.0,-1.04602688486
825,387.596899225,0.0574963558479
826,188.323917137,-0.509851750955
827,95.1776649746,-0.775047510394
828,0.0,-1.04602688486
829,0.0,-1.04602688486
830,745.412844037,1.07623054021
831,0.0,-1.04602688486
832,0.0,-1.04602688486
833,363.636363636,-0.0107214444865
834,932.835820896,1.60984061609
835,0.0,-1.04602688486
836,0.0,-1.04602688486
837,280.504908836,-0.247404174894
838,230.414746544,-0.390015373101
839,851.996105161,1.37968267297
840,28.6656155941,-0.964413298472
841,0.0,-1.04602688486
842,529.661016949,0.461965679242
843,166.20498615,-0.572826337319
844,166.20498615,-0.572826337319
845,368.080094229,0.00193025627181
846,397.005444646,0.0842833310647
847,579.710144928,0.604460049067
848,0.0,-1.04602688486
849,161.870503597,-0.58516699908
850,300.480769231,-0.190531103301
851,864.624505929,1.41563686602
852,0.0,-1.04602688486
853,471.536351166,0.296479526803
854,471.536351166,0.296479526803
855,471.536351166,0.296479526803
856,471.536351166,0.296479526803
857,115.340253749,-0.717642806308
858,422.868741543,0.157918464018
859,0.0,-1.04602688486
860,444.378610576,0.219158996206
861,271.032090199,-0.274374141736
862,0.0,-1.04602688486
863,0.0,-1.04602688486
864,0.0,-1.04602688486
865,274.160383825,-0.265467608361
866,198.728139905,-0.480229992762
867,385.109114249,0.0504134082182
868,378.851658528,0.0325978688544
869,32.175032175,-0.954421673756
870,36.0847992783,-0.943290215086
871,160.685591859,-0.588540549396
872,475.486052409,0.307724681561
873,447.560793674,0.228218957759
874,444.839857651,0.220472208123
875,73.0994152047,-0.837906273671
876,388.601036269,0.0603552243472
877,0.0,-1.04602688486
878,107.913669065,-0.738786961006
879,124.069478908,-0.692789916988
880,587.406015038,0.626370883598
881,208.753740171,-0.45168620689
882,190.476190476,-0.503724035139
883,301.689460981,-0.187089849151
884,1464.32374867,3.12303455966
885,496.277915633,0.366920986616
886,338.600451467,-0.0820009386881
887,323.787595337,-0.124174472669
888,343.053173242,-0.0693236392245
889,200.427578835,-0.475391537245
890,671.641791045,0.866197715827
891,218.095712861,-0.425088770228
892,72.2804481388,-0.840237946583
893,382.39292998,0.0426801872525
894,377.155172414,0.0277678202686
895,0.0,-1.04602688486
896,329.043579994,-0.109210211518
897,527.22392638,0.455027063149
898,613.94891945,0.701940920287
899,1238.98678414,2.4814799501
900,325.037147103,-0.120616886383
901,470.219435737,0.292730150105
902,725.538971808,1.0196478381
903,436.808386721,0.197605887865
904,528.764805415,0.459414084379
905,367.647058824,0.00069736551754
906,0.0,-1.04602688486
907,0.0,-1.04602688486
908,280.898876404,-0.246282513784
909,482.79494382,0.328533752924
910,60.7533414338,-0.873056656362
911,403.632694248,0.103151706876
912,235.938089845,-0.374289917837
913,211.081794195,-0.44505802765
914,64.1539695269,-0.863374762257
915,407.407407407,0.113898654817
916,51.1639805577,-0.900358429445
